Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Доценко І.,Англійська мова. 1 клас. Підручник (Start Up),Українська мова,,,,Ранок,2018.0,9786170944177.0,Підручники. Посібники (Школярам та абітурієнтам)
Куварзіна М. В.,Англійська мова Enjoy English Funny Holidays Summer Level 2,Українська мова,,,,Ранок,2016.0,9786170928085.0,Іноземна мова (Школярам та абітурієнтам)
Биченкова А. М.,Геометрія. 9 клас: Зошит для контролю навчальних досягнень,Українська мова,,,,Ранок,2017.0,9786170934970.0,Контроль знань (Школярам та абітурієнтам)
"Корнієнко Т. Л.,Фіготіна В. І.",Алгебра. 9 клас: Зошит для контролю навчальних досягнень,Українська мова,,,,Ранок,2017.0,9786170934987.0,Підручники з алгебри
"Гандзя І. В.,Щербак О. Ю.",Enjoy English. Smart dictionary. 1 level (Зошит для запису слів),,,,,Ранок,,9786170920959.0,Словники (Школярам та абітурієнтам)
Скирда І .М.,Рятівник 2.0 Всесвітня історія у визначеннях таблицях і схемах 10-11 клас,Українська мова,,,,Ранок,2018.0,9786170948007.0,Всесвітня історія (Школярам та абітурієнтам)
"Губарєва С. С.,Павличенко О. М.",Англійська мова. 4 клас. Підручник для ЗЗСО. КОМТИРАЖ,Українська мова,,,,Ранок,2021.0,9786170968982.0,Підручники. Посібники (Школярам та абітурієнтам)
Юлія Дворецька,Помилкаріум. Моя українська правильна та вишукана,Українська мова,,,,Основа,,9786170039712.0,Українська мова (Школярам та абітурієнтам)
,Швидка зарядка шкільними знаннями Математика Множення та ділення,Українська мова,,,,ЗІРКА,2022.0,9786176342373.0,Математика (Школярам та абітурієнтам)
,Швидка зарядка шкільними знаннями Математика Міри та величини,Українська мова,,,,ЗІРКА,2022.0,9786176342380.0,Підручники. Посібники (Школярам та абітурієнтам)
,Швидка зарядка шкільними знаннями Математика Дроби та відсотки,Українська мова,,,,ЗІРКА,2022.0,9786176342366.0,Підручники. Посібники (Школярам та абітурієнтам)
Т. М. Кіктенко,Мій конспект. Англійська мова 7 клас за підручником Карп'юк,Українська мова,,,,Основа,2022.0,9786170040671.0,Іноземна мова (Школярам та абітурієнтам)
