Імʼя автора;Назва книги;Мова;Перекладач;Мова оригіналу;Оригінальна назва;Назва видавця;Рік видання;ISBN;Жанр книги
Ернест Клайн;Першому гравцеві приготуватися;Українська;Зоряна Крижанович. Юрій Нікітюк;;Ready player one;КМ-букс;2023;9786177498963;Фантастика
Джефф Кінні;Щоденник слабака. Канікули псу під хвіст (4);Українська;Марія Пухлій;;Dog Days;КМ-букс;2019;9786177498031;Дитяча проза
Стефані Гербер;Каравал;Українська;Оксана Дятел;;Caraval;КМ-букс;2017;9786177498000;Фентезі
Ніл Ґейман;Скандинавська міфологія;Українська;Максим Бакалов;;Norse mythology;КМ-букс;2022;9786177489978;Міфи, легенди, фольклор
Ганья Янаґігара;Маленьке життя;Українська;Анжела Асман;;;КМ-букс;2023;9786177489909;Сучасна світова проза
Девід Еберсгофф;Дівчина з Данії;Українська;Тетяна Зотова;;The Danish Girl;КМ-букс;2024;9786177489336;Сучасна світова проза
Ірина Пасічник;Звір війни. Наївне мистецтво з України;Українська;;;;Родовід;2023;9786177482597;Мистецтво, мода та фотографія
Дженіс Кулик-Кіфер;Наталка Гусар. Мокре горить;Українська;;;;Родовід;2023;9786177482573;Мистецтво, мода та фотографія
;Джанет Собель. Війна;Українська;;;Janet Sobel: War;Родовід;2023;9786177482566;Мистецтво, мода та фотографія
;Теура. Софія Яблонська;Українська;;;;Родовід;2020;9786177482252;Мистецтво, мода та фотографія
Дженіфер Кан;Max Vityk. The Outcrops;Англійська;;;;Родовід;2017;9786177482177;Мистецтво, мода та фотографія
Alina Ross;Любов народжується в мовчанні;Українська;;;;;2021;9786177472796;Сучасна українська проза
;Топ 1000 слів. Турецька. Кишеньковий підручник;Українська;Д. Лавров;;;Методика;2016;9786177462995;Мова та словники
Вікторія Фюлоп-Люсіо;Іспанська граматика коротко і легко. Навчальний посібник;Українська;В. Вишневська;;;;2018;9786177462902;Мова та словники
Фатіма Віегаш Фігейреду Брауер;Самовчитель португальскої мови. Практичний курс: Навчальний посібник.;Українська;;;;Методика;;9786177462490;Мова та словники
;Фр. Français граматика - це просто!;Українська;О. А. Лабенко;;;Методика;2020;9786177462469;Мова та словники
;Deutsch грамматика - це просто!;Українська/ Німецька;;;;;2020;9786177462445;Мова та словники
Ґабі Ґалстер;Англ. English граматика - це просто!;Англійська;Лариса Сива;;;Методика;2020;9786177462421;Мова та словники
Софі В'єйар;Все про французькі дієслова. Граматика в таблицях;Українська;Ольга Любенко;;14,8;Методика;2020;9786177462360;Мова та словники
Сара Флер;Все про німецькі дієслова - граматика в таблицях;Українська/ Німецька;;;;Методика;2020;9786177462346;Мова та словники
Луц Вальтер;Все про англійські дієслова. Граматика в таблицях;Українська;Лариса Сива;;;Методика;2020;9786177462322;Мова та словники
;Візуальний словник. Картинка за картинкою - німецько-український словник;Українська/ Німецька;Віра Свиридюк;;;Методика;2020;9786177462247;Мова та словники
Арндт Кніпер;Візуальний словник. Картинка за картинкою - англо-український словник;Українська;Лариса Сива;;;Методика;2020;9786177462223;Мова та словники
Наталі Томас;Починай говорити іспанською. 1000 слів, які тобі дійсно потрібні;Українська;З. Гетьман;;;Методика;2021;9786177462209;Мова та словники
;Починай говорити французькою -1000 слів, які тобі дійсно потрібні;Українська;;;;;2022;9786177462186;Мова та словники
;Починай говорити німецькою. 1000 слів, які тобі дійсно потрібні;Українська/ Німецька;Віра Свиридюк;;;Крокус;2022;9786177462162;Мова та словники
Луц Вальтер;Починай говорити англійською. 1000 слів, які тобі дійсно потрібні;Українська;Лариса Сива;;;Методика;2021;9786177462148;Мова та словники
Ігор Панасов;Кузьма Скрябін;;;;;IPIO;2019;9786177453740;Нон-фікшн для дітей
Олександра Шутко;Роксолана;Українська;;;;IPIO;2018;9786177453603;Мемуари. Біографії. Листування
Ігор Панасов;Леонід Каденюк;Українська;;;;IPIO;2018;9786177453580;Нон-фікшн для дітей
Юлія Потерянко;Марія Кюрі;Українська;;;;IPIO;2018;9786177453566;Нон-фікшн для дітей
Марія Сердюк;Чарлі Чаплін;;;;;IPIO;2018;9786177453498;Нон-фікшн для дітей
Ірина Костюченко;Маргарет Тетчер;Українська;;;;IPIO;2018;9786177453412;Нон-фікшн для дітей
Ольга Опанасенко;Блез Паскаль;;;;;IPIO;2018;9786177453269;Нон-фікшн для дітей
Роман Завадович;Пригоди ґномика Ромтомтомика;Українська;;;Adventures of the gnome Romtomtomik;Родовід;2019;9786177445551;Вірші для дітей
Галина Пагутяк;Перстень воєводи;Українська;;;;Апріорі;2023;9786177429806;Казки
Андрій Козицький;Кремлівська брехня про Голодомор 1932–1933 рр. в Україні;Українська;;;;Апріорі;2023;9786177429790;Історія України
Святослав Семенюк;Визначні діячі українського походження. Державні та релігійні діячі, політики, військові;Українська;Выдающиеся деятели украинского происхождения;;;Апріорі;2023;9786177429783;Мемуари. Біографії. Листування
Катерина Чурсіна;Зі мною все гаразд;Українська;;;;Апріорі;2022;9786177429615;Психологія та стосунки
Надія Супрун-Яремко;Історичні, станові та козацькі ліричні пісні українців Кубані: фонографічний збірник;Українська;;;;Апріорі;2024;9786177429530;Музика
Анатоль Вахнянин;Спомини з життя;Українська;;;;Апріорі;2023;9786177429325;
Шайло Гарріс;Сталева воля;Українська;;;Steel Will;Брайт Букс;2017;9786177418060;Мемуари. Біографії. Листування
Владислав Івченко;Два пасинки митрополита;Українська;;;;Дискурсус;2024;9786177411078;Сучасна українська проза
Хан Канг;Вегетаріанка;Українська;Анжела Асман;;Vegetarian;КМ-букс;2017;9786177409884;Детективи та трилери
Джефф Кінні;Щоденник слабака. Остання крапля (3);Українська;Дмитро Шостак;;The Last Straw;КМ-букс;2019;9786177409815;Дитяча проза
Гарпер Лі;Вбити пересмішника;Українська;Тетяна Некряч;;To Kill A Mockingbird;КМ-букс;2023;9786177409525;Класична світова проза
Джефф Кінні;Щоденник слабака. Зоряний час Родрика (2);Українська;Віталій Ракуленко;;Rodrick Rules;КМ-букс;2021;9786177409426;Дитяча проза
Лорі Шпільман;Список мрій;Українська;;;;КМ-букс;2023;9786177409389;Сучасна світова проза
Вінстон Грум;Форрест Гамп;Українська;Наталія Вишневська;;Forrest Gump;КМ-букс;2023;9786177409228;Класична світова проза
Джей Ашер;"Тринадцять причин ""Чому""";Українська;Микола Торяник;;Thirteen Reasons Why;КМ-букс;2016;9786177409143;Підліткова література
Аксель Шеффлер;Шусть і Шуня. Випав сніг;Українська;;;;АРТБУКС;2017;9786177395736;Книги для найменших
;Розмальовка Львів;Українська;;;;АРТБУКС;2017;9786177395477;Хобі та дозвілля
Євгенія Ємшенецька;Розмальовка Одеса;Українська;;;;АРТБУКС;2016;9786177395132;Хобі та дозвілля
Олександр Скрипник;Українська розвідка. 100 років боротьби, протистоянь, звершень;Українська;;;;Адеф-Україна;2019;9786177393930;Історія України
Леонід Каденюк;Місія - Космос;Українська;;;;Адеф-Україна;2017;9786177393480;Астрономія та космос. Фізика
Ів Піньє;Розробляємо ціннісні пропозиції;Українська;Роман Корнута;;Value Proposition Design: How to Create Products and Services Customers Want by Alexander Osterwalder, Yves Pigneur, Patricia Papadakos, Gregory Berna;Наш формат;2018;9786177388691;Підприємництво
Ерін Гантер;Коти-вояки.Нове пророцтво. Книга 2. Сходить місяць;Українська;;;;АССА;2018;9786177385836;Фентезі
Ерін Гантер;Коти-вояки. Нове пророцтво. Книга 1. Північ;Українська;;;;АССА;2018;9786177385713;Фентезі
Дерек Ленді;Черептон Крутій. Книга 1. Посох Предвічних;Українська;Євген Лір;;;АССА;2018;9786177385577;Фантастика та фентезі для дітей
Улісс Мур;Улісс Мур. Книга 1. Двері у міжчасся;Українська;Віктор Степанов;;;АССА;2018;9786177385546;Фантастика та фентезі для дітей
Ґеррі Флемінґ;Пригоди ведмедика Меді. Малюємо сонечко;Українська;;;;АССА;2018;9786177385515;Дитяча проза
Ґеррі Флемінґ;Пригоди ведмедика Меді. Гайда за бджілкою!;Українська;;;;АССА;2021;9786177385508;Дитяча проза
Девід Маккі;Елмер і сніг;Українська;;;;АССА;2018;9786177385492;Дитяча проза
Девід Маккі;І знову Елмер;Українська;Катерина Дудка;;;АССА;2018;9786177385485;Книги для найменших
Ерін Гантер;Коти-Вояки. Шлях Вогнезора;Українська;Остап Українець, Катерина Дудка;;Warriors: Firestar's Quest;АССА;2018;9786177385454;Фентезі
Ерін Гантер;Коти-Вояки. Темні часи;Українська;;;;АССА;2017;9786177385225;Фентезі
Ерін Гантер;Коти-Вояки. Небезпечний шлях;Українська;;;;АССА;2017;9786177385096;Фентезі
Оксана Лущевська;Прапорці - новорічні прикраси;Українська;;;;Сова;2017;9786177360734;Література для навчання та розвитку
Оксана Лущевська;Зимові гірлянди;Українська;;;;Сова;2017;9786177360727;Література для навчання та розвитку
Оксана Лущевська;Новорічні гірлянди;Українська;;;;Сова;2017;9786177360710;Література для навчання та розвитку
О'Ші Ковадонґа;Феномен Zara;Українська;Лідія Малець;;;Book Chef;2017;9786177347483;Мистецтво, мода та фотографія
Дмитро Кузьменко;Купи слона! або Маленькі пригоди великої Софійки. Дмитро Кузьменко;Українська;;;;Талант;2016;9786177341641;Дитяча проза
Катерина Кулик;Малий довідник смачних порад;Українська;;;;Талант;2018;9786177341450;Дитяча проза
Ханна Голд;Останній ведмідь;Українська;Родіон Кийко;;;Читаріум;2023;9786177329984;Підліткова література
Джилл Барклем;Осіння історія. Джилл Барклем;Українська;Олександра Орлова;;;Читаріум;2020;9786177329953;Казки
Еліс Долан;Чарівна майстерня Санти;Українська;Богдан Мартиненко;;;Читаріум;2021;9786177329946;Казки
Ірина Ткачук;Слідами тварин. На фермі;Українська;;;;Читаріум;2023;9786177329939;Книги для найменших
Ірина Ткачук;Слідами тварин. У джунглях;Українська;;;;Читаріум;2023;9786177329922;Книги для найменших
Ірина Ткачук;Слідами тварин. У савані;Українська;;;;Читаріум;2023;9786177329915;Книги для найменших
Ірина Ткачук;Слідами тварин. У лісі;Українська;;;;Читаріум;2023;9786177329908;Книги для найменших
Галина Ткачук;Дуб трьох лісовиків;Українська;;;;Читаріум;2022;9786177329892;Казки
Джулія Ротман;Анатомія океану. Неймовірні місця та частини світу, сховані під водою;Українська;Ірина Ткачук;;;Читаріум;2023;9786177329878;Дитячі енциклопедії
Лариса Камінська;Секрети Чарівних Подарунків;Українська;;;;Читаріум;2022;9786177329830;Казки
Мікеле Д'іньяціо;Несподівана місія Санта-Клауса. Мікеле Д'іньяціо;Українська;Ірина Кащей;;;Читаріум;2021;9786177329793;Дитяча проза
Майкл Морпурґо;Доглядач маяка;Українська;Олександр Стукало;;;Читаріум;2022;9786177329786;Пригодницька література
Ірина Ткачук;Абетка для непосид;Українська;;;;Читаріум;2021;9786177329748;Книги для найменших
Лоїс Лоурі;Знайти блакить;Українська;Олександр Стукало;;;Читаріум;2021;9786177329724;Підліткова література
Майкл Морпурґо;Сніговик. Майкл Морпурґо;Українська;Олександр Стукало;;;Читаріум;2021;9786177329670;Казки
Мікеле Д'іньяціо;Таємна робота Санта-Клауса. Мікеле Д'іньяціо;Українська;Ірина Кащей;;;Читаріум;2021;9786177329656;Казки
Гадді Ньє;Скоро заснеш і ти;Українська;;;;Читаріум;2020;9786177329601;Вірші для дітей
Олів’є Мюллер;Еміль і Марго Монстрам вхід заборонено;Українська;Мія Марченко;;;Читаріум;2020;9786177329595;Комікси для дітей і підлітків
Лев Генденштейн;Аліса в Країні Математики;Українська;Володимир Верховень;;;Читаріум;2021;9786177329588;Дитяча проза
Марі-Луїз Ґей;Оповідки для маленьких монстрів;Українська;;;;Читаріум;2020;9786177329564;Дитяча проза
Андреас Х. Шмахтл;Сньофрід із Лугової долини;Українська;;;;Читаріум;2020;9786177329557;Казки
Олександра Орлова;Чарівне горнятко;Українська;;;;Читаріум;2019;9786177329526;Дитяча проза
Лоїс Лоурі;Хранитель;Українська;Олександр Стукало;;;Читаріум;2018;9786177329434;Підліткова література
Оксана Лущевська;Півонія, Аль і я;Українська;;;;Читаріум;2019;9786177329366;Вірші для дітей
Ерік Карл;Таємний лист на день народження;Українська;Оксана Лущевська;;;Читаріум;2018;9786177329335;Дитяча проза
Джудіт Керр;Мона і малюк;Українська;Олександра Орлова;;;Читаріум;2018;9786177329311;Дитяча проза
Джайлз Андре;Жирафи не танцюють. Джайлз Андре;Українська;Володимир Чернишенко;;;Читаріум;2018;9786177329281;Вірші для дітей
Джулія Дональдсон;Що почуло сонечко;Українська;Володимир Чернишенко;;;Читаріум;2018;9786177329250;Вірші для дітей
Браян Кронін;Розгублений дім;Українська;;;;Читаріум;2020;9786177329243;Дитяча проза
Сьюзан Марі Свонсон;Будинок уночі;Українська;Оксана Лущевська;;;Читаріум;2017;9786177329236;Книги для найменших
Дебі Гліорі;Буремної ночі;Українська;Ганна Осадко;;;Читаріум;2022;9786177329205;Казки
Сара Л. Сміт;Дім метеликів;Українська;Оксана Лущевська;;;Читаріум;2017;9786177329168;Казки
Тереза Роув;Містер Піп;Українська;Оксана Лущевська;;;Читаріум;2017;9786177329151;Книги для найменших
Еліс Мелвін;Вулиця Широка;Українська;Володимир Чернишенко;;;Читаріум;2017;9786177329144;Вірші для дітей
Даніель Нассар;Архітектори у світі тварин;Українська;Олена Забара;;;Читаріум;2017;9786177329083;Дитяча проза
Енджі Тріус;Лікарі у світі тварин;Українська;Олена Забара;;;Читаріум;2017;9786177329076;Дитяча проза
Ерік Карл;З голови до ніг;Українська;Ю. Кулішенко;;;Читаріум;2017;9786177329052;Книги для найменших
Ганна Тетельман;Зростаємо українцями;Українська;;;;Талант;;9786177316083;Дитячі енциклопедії
Тетяна Станкевич;Про динозаврів;Українська;;;;Талант;2022;9786177316052;Дитячі енциклопедії
Тетяна Жабська;Наша планета;Українська;;;;Талант;2015;9786177316045;Дитячі енциклопедії
Оксана Тодорова;Енергія сторітелінгу. Історії, архетипи, тренди в бізнес-комунікаціях;Українська;;;;Асоціація корпоративних медіа України;2024;9786177315611;Менеджмент та лідерство
Оксана Тодорова;"Перлини сенсів та ідей. Корпоративні комунікації в мирний і воєнний час""";Українська;;;;Асоціація корпоративних медіа України;2022;9786177315512;Бізнес та саморозвиток
Оксана Тодорова;Енергія креативу. Банк ідей для бізнес-комунікацій;Українська;;;;Асоціація корпоративних медіа України;2020;9786177315345;Менеджмент та лідерство
Оксана Тодорова;Майбутнє: тренди та ідеї;Українська;;;;Асоціація корпоративних медіа України;2018;9786177315147;Менеджмент та лідерство
Оксана Тодорова;Таємниця магічних кристалів. Пригоди Лесика та зачарованої Принцеси;Українська;;;;Асоціація корпоративних медіа України;2017;9786177315055;Казки
Ерін Гантер;Коти-вояки. Книга 4. Здіймається буря;Українська;Остап Українець, Катерина Дудка;;Warriors: The Prophecies Begin. Rising Storm;АССА;2022;9786177312931;Підліткова література
Ерін Гантер;Коти-Вояки. Ліс таємниць;Українська;;;;АССА;2016;9786177312801;Фентезі
Ерін Гантер;Коти-Вояки. Вогонь і крига;Українська;;;;АССА;2016;9786177312610;Фентезі
Ерін Гантер;Коти-вояки. Книга 1. На волю;Українська;Остап Українець, Катерина Дудка;;Warriors cats. Into the Wild;АССА;2022;9786177312450;Підліткова література
Тетяна Жабська;Про тіло людини Енциклопедія для допитливих;Українська;;;;Талант;;9786177292561;Дитячі енциклопедії
;Бібліотека школяра : Англійський словник в малюнках (Українська );Українська;;;;Талант;2015;9786177292479;Література для навчання та розвитку
Святослав Шевчук;Україна стоїть! Україна бореться! Україна молиться!;Українська;;;;Комора;2024;9786177286959;Релігія. Езотерика
Іван Чендей;Птах у своєму гнізді;Українська;;;;Комора;2024;9786177286942;Класична українська проза
Їржі Кратохвіл;Із лисиці — в даму;Українська;Ірина Забіяка;;;Комора;2023;9786177286935;Сучасна світова проза
Гелій Снєгірьов;Набої для розстрілу;Українська;;;;Комора;2024;9786177286928;Публіцистика
Ярослав Файзулін;Київські адреси Української революції 1917–1921;Українська;;;;Комора;2023;9786177286904;Історія України
Катерина Калитко;Вежа через [о];Українська;;;;Комора;2024;9786177286850;Сучасна українська проза
Майґуль Аксельссон;Квітнева відьма;Українська;Софія Волковецька;;;Комора;2021;9786177286713;Сучасна світова проза
Оксана Забужко;Музей покинутих секретів;Українська;;;;Комора;2015;9786177286454;Сучасна українська проза
Тамара Марценюк;Чому не варто боятися фемінізму;Українська;;;;Комора;2018;9786177286348;Соціологія та філософія
Оксана Забужко;Польові дослідження з українського сексу;Українська;;;;Комора;2022;9786177286003;Сучасна українська проза
Сьюзен Кейн;Сила інтровертів. Тихі люди у світі, що не може мовчати;Українська;Тетяна Заволоко;;Quiet: The Power of Introverts in a World That Can't Stop Talking by Susan Cain;Наш формат;2016;9786177279845;Психологія та стосунки
Ніл Ферґюсон;Цивілізація. Як Захід став успішним;Українська;Вячеслав Циба;;Civilization: The West and the Rest by Niall Ferguson;Наш формат;2017;9786177279784;Світова історія
Лорен Ґрофф;Долі та фурії;Українська;Ольга Захарченко;;Fates and Furies by Lauren Groff;Наш формат;2024;9786177279647;Сучасна світова проза
Сет Ґодін;Усі ми трохи дивакуваті. Міф про масовість та кінець конформізму;Українська;Зорина Корабліна;;We Are All Weird: The Myth of Mass and The End of Compliance by Seth Godin;Наш формат;2016;9786177279593;Мотивація
Джеймі Голмз;Нонсенс: осягнути і перемогти;Українська;Марія Шимчишин;;Nonsense: The Power of Not Knowing by Jamie Holmes;Наш формат;2016;9786177279517;Маркетинг та реклама
Деніел Канеман;Мислення швидке й повільне;Українська;Максим Яковлєв;;Thinking, Fast and Slow by Daniel Kahneman;Наш формат;2022;9786177279180;Психологія та стосунки
Олег Зав'язкин;Динозаври та інші давні тварини;Українська;;;;Кристал Бук;2021;9786177277957;Дитячі енциклопедії
Віра Правоторова;Обертасики;Українська;;;;А-ба-ба-га-ла-ма-га;2022;9786177262618;Вірші для дітей
Анатолій Шкарін;Ебола. Шалений квест;Українська;;;;Книгоноша;2018;9786177248988;Підліткова література
Деббі Лоренс;Божий задум. Світ винаходів;Українська;Інна Дубовик;;;Книгоноша;2018;9786177248902;Навчальні посібники
Сергій Головін;Чи існує Бог?;Українська;;;;Книгоноша;2019;9786177248896;Релігія. Езотерика
Ірина Демченко;По дорозі з Ангелом. Оповідання;Українська;;;;Книгоноша;2018;9786177248858;Релігія. Езотерика
Деббі Лоренс;Божий задум. Вода і погода;Українська;Надежда Доля;;;Книгоноша;2017;9786177248780;Навчальні посібники
Деббі Лоренс;Божий задум. Всесвіт;Українська;Інна Дубовик;;;Книгоноша;2017;9786177248759;Навчальні посібники
Деббі Лоренс;Божий задум. Планета Земля;Українська;Надія Доля;;;Книгоноша;2017;9786177248681;Навчальні посібники
Валерій Корж;Здоров'я нам бджола дарує;Українська;;;;Книгоноша;2017;9786177248636;Природа та екологія
Сергій Головін;Біблія і етика;Українська;;;;Книгоноша;2017;9786177248575;Релігія. Езотерика
Сергій Головін;Біблія і логіка;Українська;;;;Книгоноша;2016;9786177248568;Релігія. Езотерика
Деббі Лоренс;Божий задум. Світ речовин;Українська;Інна Дубовик;;;Книгоноша;2016;9786177248551;Навчальні посібники
Сергій Головін;Біблія і політика;Українська;Г. Липатова, О. Дорошенко;;;Книгоноша;2017;9786177248506;Релігія. Езотерика
Деббі Лоренс;Божий задум. Енергія;Українська;Інна Дубовик;;;Книгоноша;2016;9786177248490;Навчальні посібники
Вільям Пол Янг;Єва;Українська;Олександр Лавриненко;;;Книгоноша;2016;9786177248483;Сучасна світова проза
Девід Бейкер;Зваблення Єви Фольк;Українська;Олена Спис;;;Книгоноша;2016;9786177248476;Сучасна світова проза
Сергій Головін;Радість Апокаліпсису;Українська;;;;Книгоноша;2016;9786177248452;Релігія. Езотерика
Деббі Лоренс;Божий задум. Атоми та молекули;Українська;Інна Дубовик;;;Книгоноша;2016;9786177248414;Навчальні посібники
Деббі Лоренс;Божий задум. Рух;Українська;;;;Книгоноша;2016;9786177248407;Навчальні посібники
Деббі Лоренс;Божий задум. Світ екосистеми;Українська;Інна Дубовик;;;Книгоноша;2016;9786177248322;Навчальні посібники
Деббі Лоренс;Божий задум. Світ рослин;Українська;Надія Доля;;;Книгоноша;2016;9786177248315;Навчальні посібники
Деббі Лоренс;Божий задум. Тiло людини;Українська;Інна Дубовик;;;Книгоноша;2016;9786177248261;Навчальні посібники
Деббі Лоренс;Божий задум. Світ тварин;Українська;Надія Доля;;;Книгоноша;2015;9786177248162;Навчальні посібники
Варвара Еналь;Коли зійдуться тіні...;Українська;;;;Книгоноша;2020;9786177248117;Художня література
Рассел Ґрігг;Сiм перших днiв;Українська;;;;Книгоноша;2015;9786177248049;Релігія. Езотерика
Антуан Аржаковський;Розбрат України з Росiєю;Українська;;;;Vivat;2015;9786177246595;Документалістика та репортажі
Маргарита Сурженко;Нове життя АТО;Українська;;;;Дискурсус;2020;9786177236480;Мемуари. Біографії. Листування
Галина Максимів;Крим по-українськи: веселі та сумні історії;Українська;;;;Дискурсус;2015;9786177236381;Антології та коротка проза
Дзвінка Матіяш;День сніговика/Матіяш Дзвінка;Українська;;;;Дискурсус;2023;9786177236022;Дитяча проза
Харда Кувер;Іспанська за 30 днів;Українська;Н. Бойко, Я. Чебан;;;Методика;2007;9786177198993;Мова та словники
;Французька граматика коротко і легко. Посібник з граматики;Українська;Т.В. Майвальд, Л.Ф.Ільченко;;;Методика;2018;9786177198979;Мова та словники
Марія Далі;Італійська граматика коротко і легко. Навчальний посібник;;В. Вишневська;;;Методика;;9786177198962;Мова та словники
Єва Лемеш;Топ 1000 слів. Польська мова. Кишеньковий підручник;Українська;;;;;2016;9786177198740;Мова та словники
;My first English words. Дитячий садок;Українська;Лариса Сива, І.Є. Чеботарьов;;My first English words. Nursery School;Методика;2015;9786177198375;Дитячі книжки іноземними мовами
;My first English words. Закупи;Українська;Л. Сівая, И. Чеботарев;;My first English words. Shopping;Методика;2015;9786177198351;Дитячі книжки іноземними мовами
;My first English words. Транспорт;Українська;;;;Методика;2015;9786177198337;Дитячі книжки іноземними мовами
;My first English words. Удома;Українська;Л. СіваяИ. Чеботарев;;My first English words. At Home;Методика;2015;9786177198313;Дитячі книжки іноземними мовами
;My first English words. Ферма;Українська;Л. СіваяИ. Чеботарев;;My first English words. Farm;Методика;2015;9786177198290;Дитячі книжки іноземними мовами
;My first English words. Тварини;Українська;Л. Сівая, И. Чеботарев;;My first English words. Animals;Методика;2015;9786177198276;Дитячі книжки іноземними мовами
Паола Фраттола;Італійська за 30 днів;Українська;Г.М. Аксельруд, Я. Чебан;;;Методика;2007;9786177198191;Мова та словники
Ангеліка Г. Бек;Німецька за 30 днів;Українська;І. ГуляницькаО. Петренко;;;Методика;2016;9786177198184;Мова та словники
Анета Бялик;Німецька за 20 хвилин щодня. Самовчитель для початківців;Українська;;;;Методика;2016;9786177198139;Мова та словники
Соня Браф;Англійська граматика коротко і легко. Навчальний посібник;Українська;Л.М. Грищенко, Лариса Сива*Grammar easy and fast;;;Методика;2018;9786177198016;Мова та словники
Ален Бадью;Похвала політиці;Українська;Андрій Рєпа;;;Видавництво Анетти Антоненко;2019;9786177192991;Соціологія та філософія
Арі Турунен;Забуті історії міст. Як багатство та культурний розвиток здобуваються толерантністю;Українська;;;;Ніка Центр;2018;9786177192915;Світова історія
Кларісе Ліспектор;Сімейні узи;Українська;Наталія Пнюшкова;;;Видавництво Анетти Антоненко;2018;9786177192878;Антології та коротка проза
Хуана Інес де ла Крус;Світогляд. Книжка 3;Українська;Сергій Борщевський;;;Видавництво Анетти Антоненко;2017;9786177192687;Антології та коротка проза
Тимо Айраксинен;Щастя. Відверте і чітке бачення щастя і того, чому у нас його немає;Українська;;;;Ніка Центр;2017;9786177192663;Психологія та стосунки
Мартин Якуб;Мертві моделі;Українська;;;;Смолоскип;2019;9786177173990;Детективи та трилери
Микола Воронін;Вірші одного кіборга;Українська;;;;;2018;9786177173747;Сучасна українська поезія
;Крути;Українська;;;;Смолоскип;2017;9786177173693;Історія України
Марія Савчин;Тисяча доріг;Українська;;;;Смолоскип;2022;9786177173655;Мемуари. Біографії. Листування
;Сергій Пилипенко. Вибрані твори;Українська;;;;Смолоскип;2018;9786177173594;Класична українська проза
Володимир Тиліщак;1930. У.С.Р.Р. Повстання;Українська;;;;Смолоскип;2017;9786177173556;Історія України
Євген Калюжний;Як стати і бути багатим. Філософія індивідуального успіху;Українська;;;;;2016;9786177173396;Бізнес та саморозвиток
Микола Француженко-Вірний;Заокеанські письменники України;Українська;;;;Смолоскип;2015;9786177173235;Мемуари. Біографії. Листування
Валерій Чередниченко;Про філателію всім;Українська;;;;Смолоскип;2015;9786177173051;Хобі та дозвілля
Григорій Полюшко;ГЕРБ ГЕТЬМАНА ІВАНА МАЗЕПИ;Українська;;;;Адеф-Україна;;9786177156382;Мистецтво, мода та фотографія
Ігор Шпак;ІГОР СІКОРСЬКИЙ. ВІД КИЄВА ДО КОННЕКТИКУТА, ВІД НЕБА ДО НЕБЕС;Українська;;;;Адеф-Україна;;9786177156115;Мемуари. Біографії. Листування
Свен Дерінг;Самовчитель польської мови;Українська;Божена Антоняк;;;Методика;2012;9786177074990;Мова та словники
Василь Нечипоренко;Їжак та кіт. Кримінальна драма;Українська;;;;;2022;9786177026630;Сучасна українська проза
Рінат Курмашев;В зайченяти все гаразд;Українська;;;;Талант;2015;9786176954286;Дитяча проза
;Колядки;Українська;;;;Талант;2014;9786176953500;Дитячі новорічні та різдвяні книжки
Євгенія Новоспаська;Книга юного джентльмена;Українська;;;;Талант;;9786176953494;Дитячі енциклопедії
Вікторія Борзова;Оповідання про тварин;Українська;;;;Талант;2019;9786176951902;Дитяча проза
;Казки про принцес;Українська;;;;Талант;2014;9786176951223;Книги для найменших
Ганна Тетельман;Енциклопедія для допитливих. Домашні улюбленці;Українська;;;;Талант;2016;9786176951087;Дитячі енциклопедії
Юлія Блоха;Енциклопедія для допитливих А5 : Носикам цікавим про всілякі справи (Українська );Українська;Володимир Верховень;;;Талант;2018;9786176951049;Дитячі енциклопедії
Олександра Цеханська;Мами та малюки. Енциклопедія для допитливих;Українська;;;;Талант;;9786176951025;Дитячі енциклопедії
Лілія Гуменна;Завтра до школи. English в малюнках для дітей;Українська;;;;Талант;2015;9786176950745;Дитячі книжки іноземними мовами
Тетяна Станкевич;Енциклопедія для допитливих А5 : Рослини і тварини України (Українська );Українська;;;;Талант;2019;9786176950622;Дитячі енциклопедії
Тетяна Жабська;Енциклопедія для допитливих А5 : Мешканці морів та океанів (Українська );Українська;;;;Талант;2015;9786176950318;Дитячі енциклопедії
Тетяна Жабська;Тварини. Енциклопедія;Українська;;;;Талант;;9786176950264;Дитячі енциклопедії
Ганна Тетельман;Книга юної леді;Українська;;;;Талант;;9786176950080;Дитячі енциклопедії
Сара Джіо;Ожинова зима;Українська;;;;Vivat;2017;9786176909811;Романи
Мішель Фейбер;Книга дивних нових речей;Українська;;;;Vivat;2017;9786176909774;Сучасна світова проза
Олександр Михед;Транзишн;Українська;;;;Vivat;2017;9786176909392;Антології та коротка проза
Хосе Р. Діас Морфа;Звідки я взявся? Правдиві відповіді на незручні питання;Українська;;;;Vivat;2020;9786176909347;Література для навчання та розвитку
Марія Жученко;500 перших слів. Вивчаємо кольори розвиваємо увагу;Українська;;;;Vivat;2019;9786176909279;Навчальні посібники
Дара Корній;Чарівні істоти українського міфу Духи природи;Українська;;;;Vivat;2017;9786176908982;Міфи, легенди, фольклор
Філіпп Майєр;Син;Українська;;;;Vivat;2017;9786176908883;Історична проза
Артем Чапай;Авантюра ХL;Українська;;;;Vivat;2017;9786176908869;Сучасна українська проза
Джефф Хау;Передбачення що нам готує  найближче майбутнє;Українська;;;;Vivat;2018;9786176908487;Політологія
Віолетта Борігард;Усе через банани;Українська;;;;Vivat;2017;9786176908449;Дитяча проза
